zMeas	zAbsorb	Ln	Lg	Lv	Ll	Mg	Mz
59	25	113.457	56.9449	54.3298	150.811	5810.96	15220.7
60	25	100.65	448.899	426.987	134.968	5194.94	13300.85
61	25	89.6028	396.665	379.288	121.31	4609.69	13421.7
62	25	80.0717	355.655	340.099	109.451	4130.83	11892.2
63	25	0	319.631	305.886	98.9992	3697.97	10702.85
64	25	0	288.628	276.603	89.8016	3327.44	9499.1
65	25	58.0203	260.895	249.925	81.7802	2981.43	8617.305
66	25	56.2057	236.22	225.498	74.278	2700.23	7810.955
67	25	414.243	213.411	203.588	67.6185	2447.6	7020.84
68	25	372.418	193.378	183.753	61.5104	2208.17	6374.12
69	25	339.635	174.525	166.06	56.6015	2010.01	5799.36
70	25	309.401	158.405	150.269	107.368	1837.78	5172.085
71	25	282.346	143.455	136.123	420.748	1676.56	4679.395
72	25	258.131	130.102	123.409	386.333	1531.16	4217.425
73	25	236.099	118.179	112.042	356.918	1392.63	3828.22
74	25	215.515	107.417	101.883	330.414	1270.91	3463.45
75	25	196.919	97.7405	92.6424	306.972	1162.7	3143.13
76	25	179.691	89.0008	84.3241	285.574	1059.74	2859.62
77	25	164.253	81.181	76.9159	266.151	975.684	2605.43
78	25	150.077	73.9682	70.0503	247.963	895.92	2379.035
79	25	137.309	67.4217	63.7875	231.348	824.421	2175.06
80	25	125.788	61.4124	58.0534	215.652	759.807	1976.855
81	25	115.314	55.9427	52.8931	201.232	698.071	1818.815
82	25	105.779	50.9765	48.2025	187.885	642.143	1672.005
83	25	97.1308	46.5043	43.9753	175.422	592.03	1536.36
84	25	89.0147	42.4397	40.0372	163.607	542.949	1397.06
85	25	81.9783	38.7673	36.5678	153.398	485.049	1272.56
86	25	75.3598	35.4418	33.4307	143.701	463.106	1161.095
87	25	69.2298	32.4172	30.5837	134.793	429.056	1074.465
88	25	63.587	29.6722	28.131	126.583	390.606	1030.775
89	25	58.3507	27.1705	25.6679	118.941	362.727	918.765
90	25	53.5638	24.9049	23.5725	111.853	333.275	884.9695
91	25	49.2247	22.82	21.6269	105.354	307.475	823.136
92	25	45.2053	20.9472	19.8368	99.2695	283.357	765.204
93	25	41.6281	19.2871	18.2586	93.7071	262.468	712.45
94	25	38.4054	17.6717	16.8472	88.476	242.591	663.5725
95	25	35.3966	16.2322	15.5794	83.5449	224.674	618.9935
96	25	0	0	0	0	0	0
97	25	0	0	0	0	0	0
98	25	0	0	0	0	0	0
99	25	0	0	0	0	0	0
100	25	0	0	0	0	0	0
1	26	0	0	0	0	0	0
2	26	0	0	0	0	0	0
3	26	0	0	0	0	0	0
4	26	0	0	0	0	0	0
5	26	0	0	0	0	0	0
6	26	0	0	0	0	0	0
7	26	0	0	0	0	0	0
8	26	0	0	0	0	0	0
9	26	0	0	0	0	0	0
10	26	0	0	0	0	0	0
11	26	0	0	0	0	0	0
12	26	0	0	0	0	0	0
13	26	0	0	0	0	0	0
14	26	0	0	0	0	0	0
15	26	0	0	0	0	0	0
16	26	0	0	0	0	0	0
17	26	0	0	0	0	0	0
18	26	16767.4	0	0	16994	0	0
19	26	0	0	0	0	0	0
20	26	10127.9	0	0	10337.4	0	0
21	26	7872.52	0	0	8060.51	0	0
22	26	6186.97	0	0	6369.29	0	0
23	26	4858.94	0	0	5024.77	0	0
24	26	3851.34	0	0	3996.07	0	0
25	26	3087.66	0	0	3216.42	0	0
26	26	2499.25	0	0	2610.78	0	0
27	26	2033.81	0	0	2129.83	0	0
28	26	14957.3	0	0	15839.3	0	0
29	26	11970.7	0	0	12712	0	0
30	26	11096.6	0	0	11786.4	0	0
31	26	9165.83	0	0	9779.04	0	0
32	26	7539.78	0	0	8096.06	0	0
33	26	6233.75	0	0	6724.23	0	0
34	26	5182.91	0	0	5630.06	0	0
35	26	4297.85	0	0	4699.51	0	0
36	26	3578.01	0	0	3935.38	0	0
37	26	2993.16	0	0	3314.27	0	0
38	26	2513.26	0	0	2799.55	0	0
39	26	2117.44	0	0	2372.36	0	0
40	26	1798.2	1058.79	0	2026.35	0	0
41	26	1531.35	891.871	0	1735.83	7777.43	23529.65
42	26	1309.81	757.591	0	1493.65	6516.52	20169.7
43	26	1129.53	649.169	0	1295.86	5709.5	17456.75
44	26	970.437	551.461	0	1120.12	4762.11	15129.15
45	26	840.517	469.576	0	975.903	4106.64	13147.8
46	26	730.859	401.074	0	854.035	3603.1	11357.15
47	26	637.329	340.88	0	750.035	3080.92	9891.82
48	26	555.593	291.791	0	660.627	2683.02	8419.32
49	26	482.933	250.652	0	583.316	2340.88	7231.905
50	26	419.474	216.16	0	512.766	2048.74	6211.3
51	26	365.038	187.106	0	451.218	16313.2	5317.31
52	26	318.32	162.569	0	397.476	14072.2	4592.35
53	26	278.282	141.683	0	350.826	12194.4	3961.63
54	26	244.008	123.856	0	310.495	12130.1	3526.59
55	26	214.675	108.777	0	275.199	10700.9	3109.805
56	26	189.325	95.6902	0	244.867	9430.12	2725.505
57	26	166.931	84.2804	0	217.764	8330.19	2391.745
58	26	147.87	74.6063	73.7997	194.608	7411.66	2135.485
59	26	131.725	66.125	63.087	175.057	6589.73	12237.15
60	26	116.86	58.8322	56.1431	156.686	5918.62	15229.4
61	26	104.037	52.371	50.0433	140.837	5271.04	13415.05
62	26	92.9744	405.111	385.187	127.076	4723.69	11781.55
63	26	0	360.039	343.816	114.944	4233.85	12049.4
64	26	0	323.499	309.48	104.268	3814.81	10692.6
65	26	67.3733	292.026	279.832	94.9575	3420.19	9703.83
66	26	60.5685	264.592	252.892	86.2485	3098.29	8801.57
67	26	54.5596	239.727	229.013	78.5162	2808.28	7916.575
68	26	49.1069	217.775	207.012	71.4248	2533.53	7202.765
69	26	384.595	196.688	187.215	65.7263	2306.16	6577.08
70	26	347.962	178.609	169.446	60.2743	2108.11	5893.685
71	26	316.118	161.772	153.515	55.3682	1922.74	5350.715
72	26	288.954	146.732	139.191	51.0046	1755.4	4822.68
73	26	264.457	133.299	126.383	406.735	1595.99	4380.81
74	26	242.02	121.17	114.932	372.844	1455.92	3969.07
75	26	221.729	110.263	104.52	345.097	1331.45	3604.635
76	26	202.468	100.42	95.154	319.91	1213.05	3281.18
77	26	185.192	91.6147	86.8752	297.867	1116.41	2989.47
78	26	169.23	83.6243	79.2987	277.65	1024.72	2729.58
79	26	154.851	76.3932	72.412	259.256	942.546	2495.545
80	26	141.872	69.8208	66.1493	242.17	868.304	2268.035
81	26	130.071	63.8379	60.4243	226.44	798.116	2086.315
82	26	119.325	58.2472	55.0955	211.634	735.731	1917.5
83	26	109.576	53.1655	50.2882	197.692	679.666	1761.385
84	26	100.436	48.5394	45.8026	184.466	624.485	1601.1
85	26	92.5125	44.3557	41.8478	172.97	558.777	1457.825
86	26	85.1595	40.5623	38.2662	162.049	533.544	1329.6
87	26	78.392	37.1089	35.015	152.017	494.387	1229.985
88	26	72.1935	33.9739	32.2133	142.768	450.98	1179.76
89	26	66.4746	31.116	29.3991	134.158	419.583	1050.975
90	26	61.186	28.5273	27.0046	126.171	386.072	1012.131
91	26	56.2571	26.1445	24.7808	118.845	356.443	941.0695
92	26	51.6889	24.0038	22.7348	111.987	328.69	874.5055
93	26	47.6149	22.1064	20.9308	105.719	304.488	814.3695
94	26	43.9434	20.2598	19.317	99.829	281.456	759.642
95	26	40.5107	18.6138	17.8673	94.2766	260.693	709.8505
96	26	0	0	0	0	0	0
97	26	0	0	0	0	0	0
98	26	0	0	0	0	0	0
99	26	0	0	0	0	0	0
100	26	0	0	0	0	0	0
1	27	0	0	0	0	0	0
2	27	0	0	0	0	0	0
3	27	0	0	0	0	0	0
4	27	0	0	0	0	0	0
5	27	0	0	0	0	0	0
6	27	0	0	0	0	0	0
7	27	0	0	0	0	0	0
8	27	0	0	0	0	0	0
9	27	0	0	0	0	0	0
10	27	0	0	0	0	0	0
11	27	0	0	0	0	0	0
12	27	0	0	0	0	0	0
13	27	0	0	0	0	0	0
14	27	0	0	0	0	0	0
15	27	0	0	0	0	0	0
16	27	0	0	0	0	0	0
17	27	0	0	0	0	0	0
18	27	17269.7	0	0	17493.9	0	0
19	27	0	0	0	0	0	0
20	27	10678.4	0	0	10890.1	0	0
21	27	8381.28	0	0	8574.4	0	0
22	27	6637.92	0	0	6827.77	0	0
23	27	5246.86	0	0	5421.59	0	0
24	27	4180	0	0	4333.76	0	0
25	27	3364.51	0	0	3502.44	0	0
26	27	2732.15	0	0	2852.25	0	0
27	27	2229.11	0	0	2333.17	0	0
28	27	1836.64	0	0	1926.91	0	0
29	27	13182	0	0	14028.4	0	0
30	27	10554.5	0	0	11266.4	0	0
31	27	9865.2	0	0	10516.2	0	0
32	27	8145.05	0	0	8733.5	0	0
33	27	6752.6	0	0	7275.8	0	0
34	27	5641.91	0	0	6108.31	0	0
35	27	4712.45	0	0	5143.61	0	0
36	27	3927.64	0	0	4318.43	0	0
37	27	3288.15	0	0	3638.9	0	0
38	27	2762.04	0	0	3076.66	0	0
39	27	2326.85	0	0	2607.02	0	0
40	27	1976	1162.56	0	2226.76	0	0
41	27	1682.56	978.898	0	1907.44	8283.54	24022.4
42	27	1438.8	831.181	0	1641.08	6980.79	20653.95
43	27	1240.4	712.379	0	1423.45	6139.95	17952
44	27	1065.34	606.774	0	1230.05	5144.7	15653.5
45	27	922.404	518.986	0	1071.36	4451.16	13697.6
46	27	801.778	443.529	0	937.274	3915.5	11913.9
47	27	699.474	377.953	0	822.869	3357.29	10439.55
48	27	611.164	324.327	0	724.865	2930	8941.95
49	27	533.7	278.843	0	640.586	2561.27	7721.55
50	27	463.782	240.456	0	565.615	2245.29	6663.225
51	27	404.292	208.121	0	498.761	1975.08	5728.805
52	27	353.326	180.808	0	439.614	2664.92	4965.44
53	27	309.544	157.561	0	388.8	13437.7	4297.16
54	27	271.448	137.721	0	344.777	11622.7	3833.86
55	27	238.803	120.942	0	306.163	10150.5	3388.235
56	27	210.591	106.378	0	272.405	10145.8	2975.71
57	27	185.664	93.6808	0	242.24	8980.92	2616.175
58	27	164.447	82.9169	82.0194	216.47	8008.58	2339.295
59	27	146.478	73.4806	70.1009	194.708	7132.31	2093.37
60	27	129.937	65.3678	62.3766	174.26	6416.41	1864.58
61	27	115.667	58.181	55.5961	156.62	5732.47	12582.55
62	27	103.355	52.0203	49.6709	141.304	5168.61	12966.05
63	27	0	46.5454	44.4262	127.804	4642.91	11538.6
64	27	0	352.875	335.977	115.924	4186.85	10620.3
65	27	74.8693	315.681	301.553	105.562	3754.87	10436.35
66	27	67.2993	283.96	271.476	95.8708	3402.96	9478.63
67	27	60.6152	257.607	246.309	87.267	3086.2	8543.725
68	27	54.5559	234.46	223.12	79.377	2784.34	7786.01
69	27	49.601	212.232	202.23	73.037	2534.2	7118.82
70	27	44.9673	193.043	183.224	66.972	2316.6	6389.795
71	27	343.928	174.997	166.133	61.5146	2112.91	5814.27
72	27	312.117	158.786	150.619	56.6636	1928.95	5270.84
73	27	283.804	144.238	136.75	52.2112	1753.67	4802.595
74	27	260.024	131.106	124.352	48.2101	1599.57	4355.06
75	27	238.622	119.298	113.079	44.5933	1462.62	3956.785
76	27	218.33	108.638	102.935	348.522	1332.32	3602.68
77	27	200.092	99.1017	93.9708	322.463	1225.97	3284.115
78	27	182.992	90.4522	85.7704	299.03	1125.07	3000.055
79	27	167.574	82.6259	78.3446	278.176	1034.65	2742.545
80	27	153.522	75.5674	71.6307	260.182	952.971	2492.3
81	27	140.742	69.1513	65.5664	243.595	875.76	2292.645
82	27	129.108	63.3104	60.0376	227.991	807.136	2107.155
83	27	118.554	58.0292	54.9678	213.292	745.609	1935.525
84	27	108.655	53.0655	50.088	199.318	685.474	1759.29
85	27	100.074	48.5136	45.7844	187.001	614.545	1601.665
86	27	92.1137	44.3856	41.8865	175.295	587.73	1460.58
87	27	84.7891	40.6266	38.3454	164.509	546.029	1350.95
88	27	78.1105	37.208	35.2845	154.492	498.498	1295.675
89	27	71.9796	34.0856	32.2094	145.169	463.901	1153.965
90	27	66.3548	31.2567	29.5925	136.52	427.201	1111.22
91	27	61.2447	28.6525	27.1618	128.588	394.924	1033.03
92	27	56.4904	26.3123	24.9244	121.164	364.65	959.794
93	27	52.0599	24.2371	22.9511	114.377	338.211	893.6395
94	27	48.0648	22.2171	21.1858	107.998	313.019	833.4375
95	27	44.3294	20.4165	19.5998	101.985	290.018	778.6975
96	27	0	0	0	0	0	0
97	27	0	0	0	0	0	0
98	27	0	0	0	0	0	0
99	27	0	0	0	0	0	0
100	27	0	0	0	0	0	0
1	28	0	0	0	0	0	0
2	28	0	0	0	0	0	0
3	28	0	0	0	0	0	0
4	28	0	0	0	0	0	0
5	28	0	0	0	0	0	0
6	28	0	0	0	0	0	0
7	28	0	0	0	0	0	0
8	28	0	0	0	0	0	0
9	28	0	0	0	0	0	0
10	28	0	0	0	0	0	0
11	28	0	0	0	0	0	0
12	28	0	0	0	0	0	0
13	28	0	0	0	0	0	0
14	28	0	0	0	0	0	0
15	28	0	0	0	0	0	0
16	28	0	0	0	0	0	0
17	28	0	0	0	0	0	0
18	28	20050.5	0	0	20320.2	0	0
19	28	0	0	0	0	0	0
20	28	12368.2	0	0	12610.2	0	0
21	28	9738.33	0	0	9960.01	0	0
22	28	7732.62	0	0	7951.64	0	0
23	28	6124.77	0	0	6327.18	0	0
24	28	4886.37	0	0	5065.1	0	0
25	28	3936.03	0	0	4097.01	0	0
26	28	3197.46	0	0	3337.81	0	0
27	28	2608.86	0	0	2730.68	0	0
28	28	2149.34	0	0	2255.04	0	0
29	28	1780.24	0	0	1873.67	0	0
30	28	12320.6	0	0	13161.5	0	0
31	28	10001.5	0	0	10732	0	0
32	28	9292.4	0	0	9989.25	0	0
33	28	7691.36	0	0	8289.99	0	0
34	28	6436.07	0	0	6962.38	0	0
35	28	5398.49	0	0	5874.46	0	0
36	28	4531.32	0	0	4965.08	0	0
37	28	3806.96	0	0	4209.54	0	0
38	28	3201.63	0	0	3563	0	0
39	28	2701.49	0	0	3023.61	0	0
40	28	2297.81	1353.01	0	2586.3	0	0
41	28	1959.27	1138.34	0	2218.9	9626.11	28419.2
42	28	1676.11	965.825	0	1911.24	8128.02	24184
43	28	1444.05	827.194	0	1658.15	7157.83	20872.65
44	28	1239.34	704.075	0	1431.94	6006.35	18120.6
45	28	1072.35	602.495	0	1246.37	5201.54	15830.2
46	28	931.5	517.236	0	1089.72	4578.44	13781.9
47	28	812.145	441.813	0	956.121	3927.6	12095.2
48	28	709.191	379.365	0	841.756	3428.64	10381.45
49	28	619.069	326.832	0	743.487	2997.57	8980.42
50	28	540.183	282.72	0	656.113	2627.81	7761.795
51	28	472.128	245.444	0	579.69	2311.45	6682.535
52	28	413.203	213.204	0	512.738	2041.63	5798.525
53	28	362.112	185.708	0	454.301	1808.63	5022.55
54	28	318.338	162.232	0	403.228	11586.7	4483.335
55	28	280.821	142.384	0	358.173	11840.3	3963.72
56	28	248.346	125.158	0	319.437	10315.8	3482.025
57	28	218.935	110.151	0	284.771	10283	3061.795
58	28	193.859	97.4392	96.3794	255.12	9134.94	2737.85
59	28	172.594	86.2989	82.3106	229.611	8124.64	2449.965
60	28	153.022	76.726	73.1976	205.475	7311.04	2182.06
61	28	136.144	68.2499	65.2025	184.595	6538.07	1960.805
62	28	121.584	60.988	58.2198	166.471	5902.65	1756.165
63	28	0	54.5409	52.0476	150.5	5322.11	13483.15
64	28	0	48.9275	46.7622	136.448	4819.48	11830.45
65	28	87.9381	43.9568	42.005	124.194	4338.88	10642.2
66	28	79.0048	326.043	310.231	112.739	3939.36	9573.095
67	28	71.1203	293.365	279.669	102.576	3574	9764.31
68	28	63.9764	265.815	253.46	93.2593	3227.23	8878.205
69	28	58.1373	241.573	230.632	85.7755	2939.95	8109.095
70	28	52.6846	220.341	209.254	78.6186	2689.69	7280.925
71	28	47.7947	199.959	189.917	72.181	2455.27	6630.175
72	28	43.4642	181.445	172.032	66.4609	2243.66	6017.915
73	28	325.849	164.679	156.077	61.213	2041.6	5497.43
74	28	296.3	149.625	141.906	56.4988	1863.17	5005.435
75	28	270.375	136.129	129.024	52.2443	1703.97	4563.755
76	28	248.233	123.952	117.439	48.3767	1551.56	4168.955
77	28	228.291	113.061	107.2	44.8944	1427.17	3802.3
78	28	208.992	103.18	97.8311	41.6567	1309.16	3474.765
79	28	191.569	94.2389	89.349	318.456	1203.48	3179.245
80	28	175.377	86.1774	81.682	296.491	1108.05	2891.79
81	28	160.653	78.8508	74.7596	276.385	1017.88	2662.13
82	28	147.342	72.1861	68.4526	258.77	937.754	2448.655
83	28	135.279	66.1616	62.7415	242.731	865.951	2251.225
84	28	123.972	60.6598	57.3951	227.423	795.82	2048.095
85	28	114.172	55.6654	52.6257	213.519	713.133	1865.6
86	28	105.078	51.0334	48.1875	200.295	681.881	1701.595
87	28	96.7101	46.752	44.1501	188.045	633.294	1573.35
88	28	89.0816	42.8479	40.6451	176.496	579.393	1508.71
89	28	82.0804	39.2717	37.122	165.751	540.318	1342.955
90	28	75.659	36.0301	34.1223	155.814	498.472	1292.975
91	28	69.8297	33.0444	31.3347	146.748	461.349	1201.585
92	28	64.4063	30.3602	28.7679	138.262	426.417	1116.025
93	28	59.558	27.9792	26.5031	130.507	395.567	1038.76
94	28	55.1721	25.6603	24.4725	123.221	366.167	968.4615
95	28	50.9695	23.5855	22.6437	116.353	339.659	904.563
96	28	0	0	0	0	0	0
97	28	0	0	0	0	0	0
98	28	0	0	0	0	0	0
99	28	0	0	0	0	0	0
100	28	0	0	0	0	0	0
1	29	0	0	0	0	0	0
2	29	0	0	0	0	0	0
3	29	0	0	0	0	0	0
4	29	0	0	0	0	0	0
5	29	0	0	0	0	0	0
6	29	0	0	0	0	0	0
7	29	0	0	0	0	0	0
8	29	0	0	0	0	0	0
9	29	0	0	0	0	0	0
10	29	0	0	0	0	0	0
11	29	0	0	0	0	0	0
12	29	0	0	0	0	0	0
13	29	0	0	0	0	0	0
14	29	0	0	0	0	0	0
15	29	0	0	0	0	0	0
16	29	0	0	0	0	0	0
17	29	0	0	0	0	0	0
18	29	18082.7	0	0	18273.1	0	0
19	29	0	0	0	0	0	0
20	29	12196.2	0	0	12399	0	0
21	29	9914.21	0	0	10113.4	0	0
22	29	8062.53	0	0	8270.28	0	0
23	29	6508.64	0	0	6707.91	0	0
24	29	5270.69	0	0	5451.22	0	0
25	29	4296.35	0	0	4462.92	0	0
26	29	3525.01	0	0	3672.49	0	0
27	29	2900.66	0	0	3030.58	0	0
28	29	2380.48	0	0	2503.74	0	0
29	29	1946.28	0	0	2055.35	0	0
30	29	1600.71	0	0	1695.82	0	0
31	29	11147.3	0	0	12263.5	0	0
32	29	8594.73	0	0	9428.94	0	0
33	29	7923.54	0	0	8493.1	0	0
34	29	6656.89	0	0	7194.37	0	0
35	29	5587.84	0	0	6076.12	0	0
36	29	4709.05	0	0	5144.01	0	0
37	29	3994.19	0	0	4386.73	0	0
38	29	3383.18	0	0	3756.14	0	0
39	29	2859.62	0	0	3197.25	0	0
40	29	2435.34	1440.63	0	2738.71	0	0
41	29	2079.31	1211.17	0	2352.27	9813.14	23684.7
42	29	1782.08	1026.88	0	2028.88	8436.28	20914.95
43	29	1537.95	878.954	0	1763.26	7514.81	18660.4
44	29	1319.15	747.72	0	1525.01	6391.53	16693.3
45	29	1140.65	639.566	0	1326.67	5588.76	14972.6
46	29	990.243	548.892	0	1159.21	4957.04	13355.5
47	29	862.905	470.025	0	1016.53	4287.62	11966.7
48	29	753.169	405.229	0	894.485	3767.72	10488.2
49	29	657.206	349.529	0	789.697	3313.78	9226.72
50	29	573.26	302.146	0	696.645	2920.88	8090.115
51	29	501.748	262.179	0	615.296	2569.64	7054.15
52	29	440.304	228.389	0	544.194	2253.45	6185.53
53	29	387.311	199.237	0	483.097	1979.3	5408.195
54	29	340.405	174.14	0	429.973	1743.13	4859.735
55	29	300.106	152.779	0	383.203	1546.06	4325.025
56	29	265.232	134.248	0	341.585	11623.7	3823.635
57	29	234.402	118.108	0	304.349	9785.45	3381.715
58	29	207.914	104.439	103.3	272.505	8421.77	3038.215
59	29	185.268	92.4684	88.1837	245.597	8340.59	2730.84
60	29	164.227	82.1842	78.3943	220.273	7543.4	2418.595
61	29	146.065	73.0806	69.8085	198.05	6762.37	2157.97
62	29	130.405	65.2842	62.3129	178.703	6105.27	1918.315
63	29	0	58.3649	55.6897	161.512	5509.65	1732.01
64	29	0	52.3424	50.0202	146.392	4996.96	1544.91
65	29	94.2294	47.0148	44.9221	133.211	4516.4	12125.1
66	29	84.6323	42.3155	40.3505	120.891	4122.92	10512.4
67	29	76.1632	38.1505	36.3355	109.962	3766.9	9157.77
68	29	68.4922	277.724	263.035	99.9472	3409.91	8143.62
69	29	62.2245	249.196	236.533	91.906	3109.8	8326.225
70	29	56.3731	225.688	214.365	84.2174	2847.24	7513.265
71	29	51.1272	204.872	194.676	77.3023	2601.06	6857.62
72	29	46.487	186.496	177.382	71.1597	2378.34	6224.465
73	29	42.2924	170.242	161.849	65.5257	2165.74	5689.1
74	29	38.5333	155.516	147.92	60.4659	1978.39	5185.355
75	29	248.763	142.22	135.043	55.9007	1811.28	4741.485
76	29	256.94	129.817	123.102	51.7515	1651.49	4346.19
77	29	233.833	118.585	112.502	48.0192	1519.91	3989.65
78	29	214.098	108.314	102.741	44.5484	1393.77	3668.11
79	29	196.301	98.9964	93.8705	41.416	1280.81	3359.815
80	29	180.625	90.5353	85.8083	38.5583	1178.8	3059.28
81	29	166.323	82.8314	78.5153	35.8821	1082.46	2818.305
82	29	153.271	75.7943	71.8482	269.244	996.919	2594.095
83	29	141.38	69.4275	65.8099	250.54	920.292	2386.3
84	29	129.837	63.6056	60.1501	232.919	845.495	2172.555
85	29	119.731	58.3202	55.1439	218.721	757.366	1980.935
86	29	110.292	53.5139	50.5975	205.215	724.084	1808.78
87	29	101.572	49.1251	46.4477	192.871	672.349	1674.34
88	29	93.5893	45.0921	42.798	181.708	614.981	1606.495
89	29	86.2272	41.3671	39.1262	171.284	573.403	1429.885
90	29	79.4663	37.9796	35.9729	161.591	529.289	1376.475
91	29	73.3036	34.839	33.0402	152.687	490.472	1278.785
92	29	67.5732	32.015	30.3401	144.325	453.978	1187.325
93	29	62.4393	29.5104	27.9574	136.57	422.033	1104.765
94	29	57.7983	27.0706	25.8239	129.064	391.524	1029.702
95	29	53.4485	24.8935	23.9056	121.982	363.309	961.4945
96	29	0	0	0	0	0	0
97	29	0	0	0	0	0	0
98	29	0	0	0	0	0	0
99	29	0	0	0	0	0	0
100	29	0	0	0	0	0	0
1	30	0	0	0	0	0	0
2	30	0	0	0	0	0	0
3	30	0	0	0	0	0	0
4	30	0	0	0	0	0	0
5	30	0	0	0	0	0	0
6	30	0	0	0	0	0	0
7	30	0	0	0	0	0	0
8	30	0	0	0	0	0	0
9	30	0	0	0	0	0	0
10	30	0	0	0	0	0	0
11	30	0	0	0	0	0	0
12	30	0	0	0	0	0	0
13	30	0	0	0	0	0	0
14	30	0	0	0	0	0	0
15	30	0	0	0	0	0	0
16	30	0	0	0	0	0	0
17	30	0	0	0	0	0	0
18	30	27238	0	0	27654.4	0	0
19	30	0	0	0	0	0	0
20	30	15979.9	0	0	16311.3	0	0
21	30	12439.7	0	0	12732.7	0	0
22	30	9806.45	0	0	10092.3	0	0
23	30	7717.15	0	0	7979.19	0	0
24	30	6119.73	0	0	6349.63	0	0
25	30	4901.63	0	0	5107.49	0	0
26	30	3960.01	0	0	4138.55	0	0
27	30	3213.58	0	0	3367.68	0	0
28	30	2634.25	0	0	2767.22	0	0
29	30	2171.61	0	0	2288.47	0	0
30	30	1798.17	0	0	1901.5	0	0
31	30	1506.21	0	0	1599.39	0	0
32	30	9954.47	0	0	7586.26	0	0
33	30	8036.67	0	0	8749.35	0	0
34	30	7483.85	0	0	8148.4	0	0
35	30	6207.05	0	0	6783.26	0	0
36	30	5201.33	0	0	5697.28	0	0
37	30	4393.67	0	0	4836.12	0	0
38	30	3720.92	0	0	4123.7	0	0
39	30	3157.85	0	0	3520.75	0	0
40	30	2700.73	1605.94	0	3027.7	0	0
41	30	2315.76	1350.85	0	2611.08	12291.4	40496.2
42	30	1987.13	1144.33	0	2261.13	10322.8	33728.6
43	30	1713.45	978.247	0	1965.97	9057.52	28510.65
44	30	1471.68	832.579	0	1699.16	7563.96	24293.5
45	30	1271.96	710.139	0	1480.01	6525.27	20889.9
46	30	1103.16	608.996	0	1292.7	5724.3	17947.05
47	30	960.219	521.042	0	1132.68	4890.85	15606.5
48	30	838.494	449.251	0	995.696	4254.2	13292.8
49	30	729.869	388.704	0	878.165	3706.03	11440.4
50	30	636.141	337.599	0	775.171	3237.54	9844.595
51	30	556.368	294.267	0	683.026	2838.25	8440.08
52	30	488.068	256.665	0	603.745	2498.99	7295.37
53	30	429.451	224.022	0	535.59	2207.09	6294.925
54	30	378.891	196.178	0	476.626	1952.78	5602.365
55	30	335.388	172.34	0	424.926	1738.63	4937.03
56	30	297.6	151.31	0	380.16	1546.45	4322.225
57	30	263.476	133.019	0	339.986	7835.17	3787.585
58	30	233.694	117.555	116.266	305.481	9763.89	3376.76
59	30	208.48	103.994	99.1584	276.02	8552.45	3012.87
60	30	185.241	92.3713	88.0917	247.495	7585.36	2675.385
61	30	164.719	82.0932	78.3985	222.702	7612.36	2397.625
62	30	146.962	73.2907	69.9373	201.213	6818.2	2141.53
63	30	0	65.4834	62.4667	182.225	6116.53	1940.745
64	30	0	58.6933	56.0762	165.09	5529.42	1737.35
65	30	105.986	52.6905	50.3338	150.137	4982.73	1587.95
66	30	95.14	47.399	45.1491	136.178	4538.5	1450
67	30	85.5727	42.626	40.5802	123.801	4135.93	10518.95
68	30	76.9122	38.4279	36.3482	112.463	3749.66	9454.205
69	30	69.8374	34.3634	32.5551	103.358	3426.66	8533.955
70	30	63.2374	249.768	235.859	94.6703	3144.53	7549.785
71	30	57.3237	224.398	212.218	86.8588	2879.43	7728.575
72	30	52.0961	202.976	192.694	79.9242	2639.2	6961.295
73	30	47.373	184.654	175.33	73.5633	2409.36	6324.52
74	30	43.0647	168.45	160.198	67.8532	2206.38	5744.48
75	30	39.1935	154.007	146.41	62.7047	2019.95	5238.2
76	30	35.4735	140.996	134.023	58.0273	1840.33	4790.33
77	30	32.1697	129.323	122.84	53.8219	1693.54	4388.56
78	30	235.536	118.312	112.282	49.9129	1554.17	4025.715
79	30	214.095	108.229	102.674	46.3725	1428.86	3695.785
80	30	196.35	99.0571	93.9281	43.0934	1314.67	3372.395
81	30	180.247	90.6968	86.0015	40.09	1206.76	3113.4
82	30	166.011	83.0368	78.7362	37.24	1110.66	2871.95
83	30	153.094	76.0974	72.147	34.5561	1024.69	2647.825
84	30	141.016	69.7359	65.9556	48.4743	940.69	2416.705
85	30	130.516	63.9536	60.4752	241.135	843.05	2208.895
86	30	120.45	58.6875	55.4889	224.811	806.728	2017.165
87	30	111.018	53.874	50.9468	210.177	747.165	1865.985
88	30	102.369	49.488	47.0172	197.572	682.674	1789.775
89	30	94.3827	45.4748	43.0572	185.827	636.301	1594.055
90	30	87.0376	41.8131	39.6322	175.05	587.093	1535.055
91	30	80.3224	38.3992	36.4421	165.376	543.8	1426.56
92	30	74.0756	35.3234	33.4813	156.293	503.212	1324.16
93	30	68.4599	32.5687	30.8601	147.99	467.837	1231.735
94	30	63.3826	29.8844	28.5121	140.214	434.102	1147.465
95	30	58.6157	27.4876	26.3997	132.859	403.53	1070.94
96	30	0	0	0	0	0	0
97	30	0	0	0	0	0	0
98	30	0	0	0	0	0	0
99	30	0	0	0	0	0	0
100	30	0	0	0	0	0	0
1	31	0	0	0	0	0	0
2	31	0	0	0	0	0	0
3	31	0	0	0	0	0	0
4	31	0	0	0	0	0	0
5	31	0	0	0	0	0	0
