zMeas	zAbsorb	ka	kb	la	lb	ma	mb
65	57	2	1	672	514	6864	6492
66	57	1	1	616	465	6136	5743
67	57	1	1	565	423	5481	5854
68	57	1	1	519	384	5660	5364
69	57	1	1	477	350	5220	4926
70	57	1	1	439	318	4801	4506
71	57	1	0	405	290	4422	4135
72	57	1	0	373	264	4062	3790
73	57	1	0	345	241	3732	3475
74	57	1	0	318	221	3432	3187
75	57	0	0	294	201	3158	2924
76	57	0	0	273	184	2910	2685
77	57	0	0	252	168	2680	2463
78	57	0	0	234	154	2471	2267
79	57	0	0	217	140	2278	2084
80	57	0	0	202	129	2103	1918
81	57	0	0	187	118	1943	1767
82	57	0	0	174	108	1797	1629
83	57	0	0	162	99	1662	1502
84	57	0	0	151	91	1538	1384
85	57	0	0	141	84	1425	1280
86	57	0	0	132	77	1323	1184
87	57	0	0	123	71	1227	1092
88	57	0	0	115	65	1139	1012
89	57	0	0	107	60	1058	936
90	57	0	0	100	55	982	868
91	57	0	0	94	51	914	805
92	57	0	0	88	47	850	746
93	57	0	0	82	43	785	682
94	57	0	0	77	39	741	645
95	57	0	0	0	0	690	600
96	57	0	0	0	0	649	561
97	57	0	0	0	0	0	0
98	57	0	0	0	0	0	0
99	57	0	0	0	0	0	0
100	57	0	0	0	0	0	0
1	58	0	0	0	0	0	0
2	58	0	0	0	0	0	0
3	58	21725.71	0	0	0	0	0
4	58	11800	0	0	0	0	0
5	58	6500	0	0	0	0	0
6	58	6480	0	0	0	0	0
7	58	6860	0	0	0	0	0
8	58	5210	0	0	0	0	0
9	58	3580	0	0	0	0	0
10	58	2501	2410	0	0	0	0
11	58	8502	7960	0	0	0	0
12	58	6557	6561	0	0	0	0
13	58	5339	4844	0	0	0	0
14	58	3814	3386	0	0	0	0
15	58	2746	2387	0	0	0	0
16	58	1996	1706	0	0	0	0
17	58	1465	1229	0	0	0	0
18	58	1087	898	0	0	0	0
19	58	815	664	0	0	0	0
20	58	617	497	9691	9576	0	0
21	58	473	377	8212	8101	0	0
22	58	366	289	6901	6780	0	0
23	58	286	224	5765	5639	0	0
24	58	225	507	4834	4714	0	0
25	58	517	558	4066	3953	0	0
26	58	577	526	3437	3333	0	0
27	58	551	429	2917	2823	0	0
28	58	454	351	2486	2401	0	0
29	58	376	289	10580	10220	0	0
30	58	313	239	9046	8619	9374.496	0
31	58	262	199	7515	7086	0	0
32	58	220	166	7545	7057	0	0
33	58	185	140	6841	6357	0	0
34	58	157	118	5620	5199	0	0
35	58	134	100	5386	5053	0	0
36	58	114	85	4642	4338	0	0
37	58	98	73	4043	3756	0	0
38	58	84	62	3510	3249	0	0
39	58	73	53	3052	2802	0	0
40	58	63	46	2658	2427	12408	0
41	58	55	40	2319	2104	12348	0
42	58	48	35	2026	1829	12116	0
43	58	42	30	1774	1589	11811	0
44	58	36	26	1557	1386	11451	0
45	58	32	23	1368	1209	10649	0
46	58	28	20	1205	1057	9874	0
47	58	25	18	1063	925	8974	0
48	58	22	16	940	813	8001	0
49	58	19	14	832	715	7080	0
50	58	17	12	739	630	6238	0
51	58	15	11	657	556	5497	0
52	58	14	10	585	492	4839	0
53	58	12	9	522	435	4240	0
54	58	11	8	467	386	3723	0
55	58	10	7	418	343	3280	0
56	58	9	6	375	306	2889	0
57	58	8	5	337	273	2599	2495
58	58	7	5	303	243	2335	3990
59	58	6	0	274	217	10622	10258
60	58	6	0	247	195	9699	9267
61	58	5	0	223	504	8779	8328
62	58	5	0	203	624	7885	7432
63	58	0	0	529	565	6931	6510
64	58	0	0	484	598	6310	7210
65	58	0	0	608	542	6748	6387
66	58	0	0	557	491	6686	6262
67	58	0	0	596	447	5978	5577
68	58	0	0	548	406	5332	5679
69	58	0	0	504	370	5528	5219
70	58	0	0	464	337	5088	4778
71	58	0	0	428	307	4690	4388
72	58	0	0	395	280	4311	4025
73	58	0	0	364	255	3964	3693
74	58	0	0	337	234	3648	3390
75	58	0	0	312	213	3359	3112
76	58	0	0	289	195	3097	2860
77	58	0	0	267	178	2855	2625
78	58	0	0	248	163	2634	2418
79	58	0	0	230	149	2430	2224
80	58	0	0	214	137	2244	2048
81	58	0	0	199	125	2074	1888
82	58	0	0	185	115	1920	1742
83	58	0	0	172	105	1777	1607
84	58	0	0	160	97	1645	1481
85	58	0	0	150	89	1525	1370
86	58	0	0	140	82	1416	1268
87	58	0	0	130	75	1314	1170
88	58	0	0	122	69	1220	1084
89	58	0	0	114	63	1133	1004
90	58	0	0	107	58	1053	931
91	58	0	0	100	54	980	863
92	58	0	0	94	50	912	801
93	58	0	0	88	46	842	733
94	58	0	0	82	42	796	693
95	58	0	0	0	0	740	644
96	58	0	0	0	0	696	503
97	58	0	0	0	0	0	0
98	58	0	0	0	0	0	0
99	58	0	0	0	0	0	0
100	58	0	0	0	0	0	0
1	59	0	0	0	0	0	0
2	59	0	0	0	0	0	0
3	59	58198.98	0	0	0	0	0
4	59	13100	0	0	0	0	0
5	59	10000	0	0	0	0	0
6	59	8070	0	0	0	0	0
7	59	8690	0	0	0	0	0
8	59	5500	0	0	0	0	0
9	59	3780	0	0	0	0	0
10	59	2663	2565	0	0	0	0
11	59	9094	8545	0	0	0	0
12	59	7121	6443	0	0	0	0
13	59	5000	5141	0	0	0	0
14	59	4056	3605	0	0	0	0
15	59	2928	2548	0	0	0	0
16	59	2133	1825	0	0	0	0
17	59	1569	1318	0	0	0	0
18	59	1166	964	0	0	0	0
19	59	876	713	0	0	0	0
20	59	664	535	10326	10206	0	0
21	59	508	405	8779	8661	0	0
22	59	393	311	7388	7258	0	0
23	59	307	241	6173	6039	0	0
24	59	243	189	5174	5045	0	0
25	59	193	589	4348	4226	0	0
26	59	445	557	3670	3559	0	0
27	59	583	454	3111	3010	0	0
28	59	481	372	2647	2555	0	0
29	59	398	307	3964	10722	0	0
30	59	332	254	9632	9211	28302.3	0
31	59	278	211	8089	7643	0	0
32	59	233	177	6680	6256	0	0
33	59	197	148	6715	6245	0	0
34	59	167	125	6132	5675	0	0
35	59	142	106	5058	5361	0	0
36	59	121	90	4928	4609	0	0
37	59	104	77	4298	3995	0	0
38	59	89	66	3735	3460	0	0
39	59	77	57	3252	2987	0	0
40	59	67	49	2835	2590	13269	0
41	59	58	43	2476	2248	13121	0
42	59	51	37	2165	1955	12812	0
43	59	44	32	1898	1701	12440	0
44	59	39	28	1666	1484	12019	0
45	59	34	25	1466	1296	11302	0
46	59	30	22	1292	1134	10515	0
47	59	27	19	1140	993	9579	0
48	59	23	17	1009	873	8556	0
49	59	21	15	894	768	7578	0
50	59	18	13	793	677	6680	0
51	59	16	12	706	597	5886	0
52	59	15	10	629	529	5180	0
53	59	13	9	562	468	4536	0
54	59	12	8	502	415	3979	0
55	59	10	7	450	370	3502	0
56	59	9	7	404	329	3081	0
57	59	8	6	363	294	2768	2657
58	59	8	5	327	262	2484	2403
59	59	7	5	294	234	2277	3867
60	59	6	0	266	209	10253	9846
61	59	6	0	240	188	9370	8920
62	59	5	0	218	481	8470	8002
63	59	4	0	198	597	7481	7037
64	59	0	0	511	542	6827	6390
65	59	0	0	468	573	5987	6939
66	59	0	0	588	520	6565	6152
67	59	0	0	540	473	6520	6085
68	59	0	0	579	430	5820	5423
69	59	0	0	533	392	5233	4853
70	59	0	0	491	357	5398	5071
71	59	0	0	453	326	4979	4661
72	59	0	0	418	297	4580	4279
73	59	0	0	386	271	4214	3929
74	59	0	0	357	248	3881	3609
75	59	0	0	330	226	3576	3315
76	59	0	0	306	207	3299	3049
77	59	0	0	284	189	3043	2800
78	59	0	0	263	174	2809	2581
79	59	0	0	244	158	2594	2375
80	59	0	0	227	145	2396	2189
81	59	0	0	211	133	2217	2019
82	59	0	0	196	122	2053	1863
83	59	0	0	183	112	1900	1719
84	59	0	0	171	103	1760	1586
85	59	0	0	159	95	1633	1468
86	59	0	0	148	87	1517	1359
87	59	0	0	139	80	1408	1255
88	59	0	0	130	74	1308	1163
89	59	0	0	121	68	1215	1077
90	59	0	0	113	62	1129	999
91	59	0	0	106	57	1052	927
92	59	0	0	100	53	979	860
93	59	0	0	93	49	904	787
94	59	0	0	88	45	855	744
95	59	0	0	0	0	795	692
96	59	0	0	0	0	748	648
97	59	0	0	0	0	0	0
98	59	0	0	0	0	0	0
99	59	0	0	0	0	0	0
100	59	0	0	0	0	0	0
1	60	0	0	0	0	0	0
2	60	0	0	0	0	0	0
3	60	36368.43	0	0	0	0	0
4	60	11500	0	0	0	0	0
5	60	15100	0	0	0	0	0
6	60	6470	0	0	0	0	0
7	60	8030	0	0	0	0	0
8	60	5690	0	0	0	0	0
9	60	3910	0	0	0	0	0
10	60	2782	2679	0	0	0	0
11	60	9474	8948	0	0	0	0
12	60	6179	6859	0	0	0	0
13	60	5348	4711	0	0	0	0
14	60	4229	3762	0	0	0	0
15	60	3060	2666	0	0	0	0
16	60	2234	1913	0	0	0	0
17	60	1647	1384	0	0	0	0
18	60	1226	1014	0	0	0	0
19	60	922	752	0	0	0	0
20	60	699	564	10765	10645	0	0
21	60	536	427	9189	9068	0	0
22	60	415	328	7748	7613	0	0
23	60	324	254	6479	6338	0	0
24	60	256	199	5430	5295	0	0
25	60	204	445	4561	4432	0	0
26	60	460	495	3846	3728	0	0
27	60	518	471	3255	3148	0	0
28	60	499	387	2765	2669	0	0
29	60	414	319	2364	2276	0	0
30	60	345	264	9971	9584	21635.54	0
31	60	289	220	8499	8053	0	0
32	60	243	184	7072	6634	0	0
33	60	205	155	5831	6651	0	0
34	60	174	131	5891	6067	0	0
35	60	148	111	5410	4978	0	0
36	60	127	94	5130	4800	0	0
37	60	109	81	4479	4166	0	0
38	60	93	69	3897	3612	0	0
39	60	81	60	3396	3122	0	0
40	60	70	52	2964	2710	13887	0
41	60	61	45	2591	2354	13660	0
42	60	53	39	2268	2049	13283	0
43	60	46	34	1989	1784	12853	0
44	60	41	30	1748	1558	12379	0
45	60	36	26	1539	1362	11874	0
46	60	31	23	1357	1192	10954	0
47	60	28	20	1199	1045	10009	0
48	60	25	18	1061	919	8959	0
49	60	22	16	941	809	7946	0
50	60	19	14	835	713	7009	0
51	60	17	12	743	630	6178	0
52	60	15	11	663	557	5436	0
53	60	14	10	592	494	4758	0
54	60	12	9	530	438	4171	0
55	60	11	8	474	390	3668	0
56	60	10	7	426	347	3223	0
57	60	9	6	383	310	2893	2775
58	60	8	6	345	276	2594	2508
59	60	7	5	311	247	2375	2286
60	60	6	4	281	221	2162	3660
61	60	6	0	254	198	9732	9309
62	60	5	0	230	178	8874	8413
63	60	5	0	209	451	7890	7439
64	60	4	0	190	409	7222	6772
65	60	0	0	484	510	6353	6023
66	60	0	0	444	539	5703	6553
67	60	0	0	408	490	6261	5847
68	60	0	0	515	447	5594	5799
69	60	0	0	553	407	5597	5192
70	60	0	0	510	371	5022	4629
71	60	0	0	470	339	5182	4855
72	60	0	0	434	309	4771	4459
73	60	0	0	401	281	4392	4097
74	60	0	0	371	258	4048	3766
75	60	0	0	343	235	3732	3462
76	60	0	0	318	215	3445	3185
77	60	0	0	295	197	3180	2927
78	60	0	0	274	181	2937	2700
79	60	0	0	254	165	2713	2486
80	60	0	0	236	151	2508	2292
81	60	0	0	220	139	2321	2115
82	60	0	0	205	127	2151	1953
83	60	0	0	191	117	1992	1803
84	60	0	0	178	107	1846	1664
85	60	0	0	166	99	1713	1541
86	60	0	0	155	91	1592	1427
87	60	0	0	145	84	1479	1318
88	60	0	0	135	77	1374	1222
89	60	0	0	126	71	1277	1133
90	60	0	0	118	65	1187	1051
91	60	0	0	111	60	1106	975
92	60	0	0	104	55	1030	906
93	60	0	0	97	51	952	829
94	60	0	0	92	47	900	783
95	60	0	0	0	0	837	729
96	60	0	0	0	0	788	682
97	60	0	0	0	0	0	0
98	60	0	0	0	0	0	0
99	60	0	0	0	0	0	0
100	60	0	0	0	0	0	0
1	61	0	0	0	0	0	0
2	61	0	0	0	0	0	0
3	61	38384.73	0	0	0	0	0
4	61	12300	0	0	0	0	0
5	61	23500	0	0	0	0	0
6	61	8780	0	0	0	0	0
7	61	8490	0	0	0	0	0
8	61	5960	0	0	0	0	0
9	61	4080	0	0	0	0	0
10	61	2917	2808	0	0	0	0
11	61	3559	9345	0	0	0	0
12	61	6567	5961	0	0	0	0
13	61	5731	5051	0	0	0	0
14	61	4789	4224	0	0	0	0
15	61	3393	2935	0	0	0	0
16	61	2441	2079	0	0	0	0
17	61	1781	1490	0	0	0	0
18	61	1316	1085	0	0	0	0
19	61	985	801	0	0	0	0
20	61	745	599	11226	11106	0	0
21	61	570	454	9629	9504	0	0
22	61	440	348	8139	7999	0	0
23	61	344	270	6815	6667	0	0
24	61	271	211	5713	5571	0	0
25	61	216	462	4797	4661	0	0
26	61	173	515	4042	3917	0	0
27	61	393	490	3417	3305	0	0
28	61	519	403	2899	2797	0	0
29	61	431	333	2475	2382	0	0
30	61	360	276	2123	3594	15880.45	0
31	61	301	230	8915	8478	0	0
32	61	254	193	7489	7039	0	0
33	61	214	162	6205	5782	0	0
34	61	182	137	6292	5830	0	0
35	61	155	116	5797	5335	0	0
36	61	132	99	4782	4386	0	0
37	61	114	85	5095	4712	0	0
38	61	98	73	4387	4045	0	0
39	61	85	62	3788	3465	0	0
40	61	73	54	3280	2986	14510	0
41	61	64	47	2848	2577	14211	0
42	61	56	41	2479	2232	13770	0
43	61	49	35	2164	1934	13285	0
44	61	43	31	1894	1682	12760	0
45	61	37	27	1661	1465	12207	0
46	61	33	24	1460	1280	11414	0
47	61	29	21	1287	1118	10466	0
48	61	26	19	1136	982	9392	0
49	61	23	16	1005	863	8345	0
50	61	20	15	892	760	7370	0
51	61	18	13	792	670	6499	0
52	61	16	12	706	593	5720	0
53	61	14	10	630	525	5006	0
54	61	13	9	563	465	4386	0
55	61	12	8	504	414	3854	0
56	61	10	7	452	368	3383	0
57	61	9	7	406	328	3034	2910
58	61	8	6	365	293	2718	2626
59	61	8	5	329	261	2487	2392
60	61	7	5	297	234	2261	2169
61	61	6	4	269	210	2070	3505
62	61	6	0	244	188	9275	8831
63	61	5	0	221	169	8315	7862
64	61	4	0	201	425	7642	7181
65	61	4	0	183	386	6748	6405
66	61	0	0	461	481	6070	5698
67	61	0	0	424	511	5447	6245
68	61	0	0	390	465	5976	5574
69	61	0	0	493	424	5381	5564
70	61	0	0	455	387	5383	4963
71	61	0	0	489	353	4845	4451
72	61	0	0	452	322	4351	5071
73	61	0	0	418	294	4989	4629
74	61	0	0	387	270	4569	4230
75	61	0	0	358	246	4189	3866
76	61	0	0	332	225	3847	3540
77	61	0	0	308	206	3533	3238
78	61	0	0	286	189	3250	2975
79	61	0	0	266	173	2990	2729
80	61	0	0	247	158	2754	2507
81	61	0	0	230	145	2540	2306
82	61	0	0	214	133	2346	2124
83	61	0	0	199	123	2167	1956
84	61	0	0	186	113	2003	1800
85	61	0	0	173	103	1855	1664
86	61	0	0	162	95	1720	1537
87	61	0	0	151	88	1594	1418
88	61	0	0	141	81	1479	1312
89	61	0	0	132	74	1373	1214
90	61	0	0	124	68	1274	1125
91	61	0	0	116	63	1185	1043
92	61	0	0	109	58	1102	967
93	61	0	0	102	53	1017	884
94	61	0	0	96	49	965	841
95	61	0	0	0	0	895	782
96	61	0	0	0	0	845	732
97	61	0	0	0	0	0	0
98	61	0	0	0	0	0	0
99	61	0	0	0	0	0	0
100	61	0	0	0	0	0	0
1	62	0	0	0	0	0	0
2	62	0	0	0	0	0	0
3	62	42588.55	0	0	0	0	0
4	62	18100	0	0	0	0	0
5	62	27400	0	0	0	0	0
6	62	11100	0	0	0	0	0
7	62	9410	0	0	0	0	0
8	62	6310	0	0	0	0	0
9	62	4280	0	0	0	0	0
10	62	3045	2930	0	0	0	0
11	62	2096	1987	0	0	0	0
12	62	6924	6300	0	0	0	0
13	62	5466	5381	0	0	0	0
14	62	4989	4404	0	0	0	0
15	62	3542	3067	0	0	0	0
16	62	2553	2175	0	0	0	0
17	62	1865	1562	0	0	0	0
18	62	1380	1139	0	0	0	0
19	62	1034	841	0	0	0	0
20	62	782	630	11780	11700	0	0
21	62	599	477	10020	9894	0	0
22	62	463	366	8497	8352	0	0
23	62	362	284	7127	6973	0	0
24	62	285	222	5979	5830	0	0
25	62	227	176	5020	4878	0	0
26	62	182	388	4228	4097	0	0
27	62	406	436	3571	3453	0	0
28	62	461	418	3026	2919	0	0
29	62	447	345	2580	2482	0	0
30	62	373	287	2210	2120	29615.31	0
31	62	313	239	3370	8819	0	0
32	62	263	200	7856	7404	0	0
33	62	223	169	6553	6115	0	0
34	62	189	142	5435	5040	0	0
35	62	161	121	5529	5091	0	0
36	62	138	103	5095	4676	0	0
37	62	118	88	4278	4910	0	0
38	62	102	76	4573	4218	0	0
39	62	88	65	3952	3617	0	0
40	62	76	56	3425	3119	15047	0
41	62	67	49	2976	2694	14687	0
42	62	58	43	2592	2335	14190	0
43	62	51	37	2264	2025	13655	0
44	62	45	32	1983	1762	13084	0
45	62	39	28	1740	1536	12488	0
46	62	35	25	1531	1342	11909	0
47	62	30	22	1349	1174	10864	0
48	62	27	19	1192	1031	9780	0
49	62	24	17	1055	906	8709	0
50	62	21	15	936	798	7702	0
51	62	19	14	832	704	6798	0
52	62	17	12	741	623	5986	0
53	62	15	11	662	552	5239	0
54	62	14	10	592	489	4589	0
55	62	12	9	530	435	4030	0
56	62	11	8	475	387	3536	0
57	62	10	7	427	346	3169	3038
58	62	9	6	384	308	2835	2739
59	62	8	6	347	275	2592	2492
60	62	7	5	313	246	2355	2257
61	62	6	4	283	221	2153	2061
62	62	6	4	256	198	1973	3342
63	62	5	0	233	178	8664	8225
64	62	5	0	212	161	8008	7548
65	62	4	0	193	399	7110	6758
66	62	4	0	175	363	6414	6028
67	62	0	0	438	454	5767	5395
68	62	0	0	403	482	5165	5921
69	62	0	0	372	440	5718	5308
70	62	0	0	471	401	5137	5288
71	62	0	0	435	366	5163	4744
72	62	0	0	468	335	4638	4254
73	62	0	0	433	305	4173	4824
74	62	0	0	401	280	4762	4410
75	62	0	0	372	255	4367	4033
76	62	0	0	344	234	4013	3694
77	62	0	0	320	214	3687	3381
78	62	0	0	297	197	3393	3107
79	62	0	0	276	180	3123	2852
80	62	0	0	257	165	2878	2621
81	62	0	0	239	151	2655	2412
82	62	0	0	222	139	2454	2222
83	62	0	0	207	128	2268	2047
84	62	0	0	193	117	2097	1885
85	62	0	0	180	108	1942	1743
86	62	0	0	168	99	1802	1611
87	62	0	0	157	91	1671	1486
88	62	0	0	147	84	1550	1376
89	62	0	0	138	77	1439	1274
90	62	0	0	129	71	1336	1180
91	62	0	0	121	66	1244	1095
92	62	0	0	113	60	1157	1016
93	62	0	0	106	56	1068	929
94	62	0	0	100	51	995	868
95	62	0	0	0	0	926	808
96	62	0	0	0	0	872	756
97	62	0	0	0	0	0	0
98	62	0	0	0	0	0	0
99	62	0	0	0	0	0	0
100	62	0	0	0	0	0	0
1	63	0	0	0	0	0	0
2	63	0	0	0	0	0	0
3	63	32636.08	0	0	0	0	0
4	63	15000	0	0	0	0	0
5	63	31300	0	0	0	0	0
6	63	12400	0	0	0	0	0
7	63	9580	0	0	0	0	0
8	63	6630	0	0	0	0	0
9	63	4500	0	0	0	0	0
10	63	3214	3092	0	0	0	0
11	63	2205	2090	0	0	0	0
12	63	7356	6714	0	0	0	0
13	63	4769	5177	0	0	0	0
14	63	4280	4636	0	0	0	0
15	63	3733	3234	0	0	0	0
16	63	2695	2298	0	0	0	0
17	63	1972	1653	0	0	0	0
18	63	1461	1207	0	0	0	0
19	63	1096	892	0	0	0	0
20	63	830	669	12155	12069	0	0
21	63	636	507	10518	10389	0	0
22	63	492	389	8952	8802	0	0
23	63	385	301	7525	7364	0	0
24	63	303	236	6321	6164	0	0
25	63	241	187	5309	5159	0	0
26	63	194	405	4470	4332	0	0
27	63	157	456	3774	3648	0	0
28	63	351	438	3194	3080	0	0
29	63	402	362	2720	2616	0	0
30	63	391	301	2326	2231	22206.16	0
31	63	328	251	1997	1909	0	0
32	63	277	210	8288	7841	0	0
33	63	234	177	6975	6522	0	0
34	63	199	150	5810	5394	0	0
35	63	170	127	4824	5465	0	0
36	63	145	109	4903	5031	0	0
37	63	125	93	4605	4200	0	0
38	63	107	80	4813	4441	0	0
39	63	93	69	4163	3812	0	0
40	63	81	60	3610	3289	15733	0
41	63	70	52	3140	2844	15319	0
42	63	61	45	2737	2466	14767	0
43	63	54	39	2392	2140	14181	0
44	63	47	34	2096	1864	13560	0
45	63	41	30	1841	1625	12916	0
46	63	36	26	1620	1421	12293	0
47	63	32	23	1429	1243	11372	0
48	63	29	21	1263	1093	10273	0
49	63	25	18	1119	961	9171	0
50	63	23	16	993	846	8125	0
51	63	20	14	883	747	7181	0
52	63	18	13	787	661	6328	0
53	63	16	11	702	586	5540	0
54	63	14	10	628	519	4853	0
55	63	13	9	563	462	4261	0
56	63	12	8	505	411	3736	0
57	63	10	7	454	367	3346	3206
58	63	9	7	409	327	2991	2889
59	63	8	6	368	292	2733	2626
60	63	8	5	333	262	2480	2377
61	63	7	5	301	235	2266	2168
62	63	6	4	273	211	2074	1980
63	63	6	4	247	190	1878	3197
64	63	5	0	225	171	8437	7984
65	63	5	0	205	154	7544	7186
66	63	4	0	187	379	6832	6432
67	63	4	0	170	345	6159	5768
68	63	0	0	156	433	5526	5162
69	63	0	0	389	460	4987	5696
70	63	0	0	359	420	5513	5087
71	63	0	0	455	384	4968	5104
72	63	0	0	421	351	4991	4579
73	63	0	0	454	320	4491	4113
74	63	0	0	420	294	4051	4642
75	63	0	0	390	268	4598	4248
76	63	0	0	361	246	4227	3893
77	63	0	0	335	225	3885	3564
78	63	0	0	311	207	3577	3277
79	63	0	0	290	189	3294	3009
80	63	0	0	269	173	3036	2767
81	63	0	0	251	159	2803	2547
82	63	0	0	234	146	2591	2348
83	63	0	0	218	134	2395	2164
84	63	0	0	203	123	2216	1993
85	63	0	0	190	114	2053	1844
86	63	0	0	177	104	1906	1705
87	63	0	0	166	96	1767	1573
88	63	0	0	155	88	1641	1457
89	63	0	0	145	81	1523	1349
90	63	0	0	136	75	1415	1251
91	63	0	0	127	69	1317	1160
92	63	0	0	119	64	1226	1076
93	63	0	0	112	59	1132	985
94	63	0	0	105	54	1050	917
95	63	0	0	0	0	978	854
96	63	0	0	0	0	921	800
97	63	0	0	0	0	0	0
98	63	0	0	0	0	0	0
99	63	0	0	0	0	0	0
100	63	0	0	0	0	0	0
1	64	0	0	0	0	0	0
2	64	0	0	0	0	0	0
3	64	35124.23	0	0	0	0	0
4	64	19400	0	0	0	0	0
5	64	23000	0	0	0	0	0
6	64	12000	0	0	0	0	0
7	64	9550	0	0	0	0	0
8	64	6640	0	0	0	0	0
9	64	4550	0	0	0	0	0
10	64	3312	3186	0	0	0	0
11	64	2266	2146	0	0	0	0
12	64	7601	6965	0	0	0	0
13	64	4980	5417	0	0	0	0
14	64	4490	3878	0	0	0	0
15	64	3835	3325	0	0	0	0
16	64	2773	2366	0	0	0	0
17	64	2032	1705	0	0	0	0
18	64	1508	1246	0	0	0	0
19	64	1132	922	0	0	0	0
20	64	858	692	12276	12186	0	0
21	64	658	525	10749	10622	0	0
22	64	509	403	9187	9036	0	0
23	64	398	312	7743	7580	0	0
24	64	314	245	6515	6354	0	0
25	64	250	194	5476	5322	0	0
26	64	201	155	4612	4468	0	0
27	64	163	339	3892	3761	0	0
28	64	358	384	3291	3173	0	0
29	64	410	370	2799	2691	0	0
30	64	400	308	2391	2292	26620.14	0
31	64	336	257	2050	1959	0	0
32	64	283	216	3189	8070	0	0
33	64	240	182	7225	6772	0	0
34	64	204	154	6050	5624	0	0
35	64	174	131	5036	4644	0	0
36	64	149	111	5132	4713	0	0
37	64	128	95	4315	4406	0	0
38	64	110	82	4053	3687	0	0
39	64	95	71	4273	3914	0	0
40	64	83	61	3709	3381	16055	0
41	64	72	53	3228	2925	15609	0
42	64	63	46	2815	2538	15021	0
43	64	55	40	2462	2204	14402	0
44	64	48	35	2159	1921	13748	0
45	64	43	31	1897	1676	13072	0
46	64	38	27	1670	1466	12420	0
47	64	33	24	1474	1284	11729	0
48	64	29	21	1304	1129	10506	0
49	64	26	19	1155	993	9407	0
50	64	23	17	1026	875	8353	0
51	64	21	15	913	773	7393	0
52	64	18	13	813	684	6522	0
53	64	17	12	726	606	5714	0
54	64	15	11	650	538	5006	0
55	64	13	9	582	479	4395	0
56	64	12	8	523	426	3852	0
57	64	11	8	470	380	3448	3304
58	64	10	7	423	339	3081	2975
59	64	9	6	381	303	2813	2702
60	64	8	5	345	271	2551	2444
61	64	7	5	312	243	2329	2227
62	64	6	4	283	219	2130	2032
63	64	6	4	256	197	1926	1837
64	64	5	4	233	177	3000	4700
65	64	5	0	212	160	7784	7434
66	64	4	0	193	387	7082	6681
67	64	4	0	177	352	6405	6007
68	64	4	0	161	322	5760	5386
69	64	0	0	148	403	5205	4839
70	64	0	0	366	429	4684	5324
71	64	0	0	338	393	5200	4782
72	64	0	0	312	359	4676	4291
73	64	0	0	398	327	4711	4316
74	64	0	0	430	301	4250	3884
75	64	0	0	398	274	3840	4360
76	64	0	0	369	252	4338	3997
77	64	0	0	343	230	3990	3662
78	64	0	0	319	212	3675	3368
79	64	0	0	296	194	3385	3094
80	64	0	0	276	178	3122	2847
81	64	0	0	257	163	2883	2622
82	64	0	0	239	150	2667	2417
83	64	0	0	223	138	2466	2228
84	64	0	0	208	127	2282	2054
85	64	0	0	194	117	2115	1900
86	64	0	0	182	107	1964	1758
87	64	0	0	170	99	1822	1622
88	64	0	0	159	91	1692	1503
89	64	0	0	149	84	1571	1392
90	64	0	0	139	77	1460	1291
91	64	0	0	131	71	1360	1198
92	64	0	0	123	66	1266	1112
93	64	0	0	115	61	1169	1017
94	64	0	0	108	56	1079	944
95	64	0	0	0	0	1006	880
96	64	0	0	0	0	948	824
97	64	0	0	0	0	0	0
98	64	0	0	0	0	0	0
99	64	0	0	0	0	0	0
100	64	0	0	0	0	0	0
1	65	0	0	0	0	0	0
2	65	0	0	0	0	0	0
3	65	42759.58	0	0	0	0	0
4	65	20500	0	0	0	0	0
5	65	31100	0	0	0	0	0
6	65	16000	0	0	0	0	0
7	65	10200	0	0	0	0	0
8	65	6820	0	0	0	0	0
9	65	5000	0	0	0	0	0
10	65	3493	3359	0	0	0	0
11	65	2384	2257	0	0	0	0
12	65	3052	7354	0	0	0	0
13	65	5310	4698	0	0	0	0
14	65	4295	4159	0	0	0	0
15	65	4024	3491	0	0	0	0
16	65	2915	2489	0	0	0	0
17	65	2139	1796	0	0	0	0
18	65	1589	1314	0	0	0	0
19	65	1194	974	0	0	0	0
20	65	907	731	12568	12474	0	0
21	65	696	555	11402	11086	0	0
22	65	539	426	9630	9475	0	0
23	65	422	331	8142	7973	0	0
24	65	333	259	6863	6696	0	0
25	65	265	205	5776	5614	0	0
26	65	213	164	4866	4715	0	0
27	65	172	353	4106	3968	0	0
28	65	140	401	3471	3345	0	0
29	65	311	387	2950	2835	0	0
30	65	359	322	2516	2412	27058.35	0
31	65	351	269	2155	2058	0	0
32	65	296	226	1853	1764	0	0
33	65	251	191	7612	7161	0	0
34	65	214	161	6425	5983	0	0
35	65	182	137	5369	4955	0	0
36	65	156	117	4453	5043	0	0
37	65	134	100	4618	4215	0	0
38	65	116	86	4345	3954	0	0
39	65	100	74	3666	4108	0	0
40	65	87	64	3893	3550	16557	0
41	65	76	56	3390	3074	16088	0
42	65	66	49	2959	2669	15467	0
43	65	58	42	2590	2320	14812	0
44	65	51	37	2272	2023	14121	0
45	65	45	33	1998	1766	13407	0
46	65	40	29	1760	1546	12720	0
47	65	35	25	1554	1354	11993	0
48	65	31	22	1375	1191	10970	0
49	65	28	20	1219	1048	9855	0
50	65	24	18	1083	924	8772	0
